ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade
TRX00316,2025-04-08,CUST313,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX00317,2025-03-12,CUST493,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX00318,2025-07-12,CUST373,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX00319,2025-09-16,CUST007,Camiseta Rick and Morty,Vestuário,60.0,1
TRX00320,2025-10-27,CUST395,Álbum Sabrina Carpenter,Música,180.0,3
TRX00321,2025-09-08,CUST427,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX00322,2025-06-21,CUST169,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX00323,2025-03-11,CUST054,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX00324,2025-10-16,CUST294,Camiseta Rick and Morty,Vestuário,60.0,3
TRX00325,2025-07-13,CUST273,Camiseta Rick and Morty,Vestuário,60.0,4
TRX00326,2025-11-16,CUST269,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX00327,2025-03-23,CUST385,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX00328,2025-09-27,CUST191,Álbum Sabrina Carpenter,Música,180.0,3
TRX00329,2025-12-11,CUST332,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX00330,2025-09-15,CUST249,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX00331,2025-12-06,CUST139,Moletom BTS Tour,Vestuário,150.0,4
TRX00332,2025-07-02,CUST025,Moletom BTS Tour,Vestuário,150.0,1
TRX00333,2025-08-29,CUST082,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX00334,2025-01-14,CUST368,Camiseta Rick and Morty,Vestuário,60.0,1
TRX00335,2025-11-01,CUST262,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX00336,2025-11-29,CUST478,Vinil de Blues Clássico,Música,210.0,2
TRX00337,2025-12-01,CUST009,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX00338,2025-08-29,CUST228,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX00339,2025-01-01,CUST397,Camiseta Rick and Morty,Vestuário,60.0,1
TRX00340,2025-08-12,CUST197,Vinil de Blues Clássico,Música,210.0,1
TRX00341,2025-03-01,CUST134,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX00342,2025-04-05,CUST093,Panetone Trufado de Chocolate,Alimentos,85.9,3
TRX00343,2025-06-29,CUST446,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX00344,2025-01-22,CUST161,Álbum Sabrina Carpenter,Música,180.0,1
TRX00345,2025-10-16,CUST360,Vinil de Blues Clássico,Música,210.0,3
TRX00346,2025-03-07,CUST158,Camiseta Rick and Morty,Vestuário,60.0,4
TRX00347,2025-05-13,CUST354,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX00348,2025-06-30,CUST404,Camiseta Rick and Morty,Vestuário,60.0,4
TRX00349,2025-04-28,CUST294,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX00350,2025-08-13,CUST111,Vinil de Blues Clássico,Música,210.0,1
TRX00351,2025-09-21,CUST278,Álbum Sabrina Carpenter,Música,180.0,2
TRX00352,2025-01-09,CUST431,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX00353,2025-09-05,CUST399,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX00354,2025-05-14,CUST246,Moletom BTS Tour,Vestuário,150.0,3
TRX00355,2025-06-20,CUST132,Álbum Sabrina Carpenter,Música,180.0,1
TRX00356,2025-03-31,CUST163,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX00357,2025-07-24,CUST050,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX00358,2025-02-07,CUST075,Vinil de Blues Clássico,Música,210.0,3
TRX00359,2025-09-06,CUST314,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX00360,2025-07-25,CUST103,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX00361,2025-01-28,CUST442,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX00362,2025-07-08,CUST069,Álbum Sabrina Carpenter,Música,180.0,4
TRX00363,2025-07-17,CUST027,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX00364,2025-10-21,CUST359,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX00365,2025-08-27,CUST360,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX00366,2025-03-17,CUST279,Vinil de Blues Clássico,Música,210.0,4
TRX00367,2025-05-17,CUST253,Moletom BTS Tour,Vestuário,150.0,1
TRX00368,2025-02-24,CUST256,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX00369,2025-12-30,CUST154,Moletom BTS Tour,Vestuário,150.0,3
TRX00370,2025-11-23,CUST084,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX00371,2025-10-28,CUST411,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX00372,2025-06-11,CUST115,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX00373,2025-03-18,CUST415,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX00374,2025-08-10,CUST318,Vinil de Blues Clássico,Música,210.0,1
TRX00375,2025-10-28,CUST091,Moletom BTS Tour,Vestuário,150.0,3
TRX00376,2025-11-17,CUST224,Moletom BTS Tour,Vestuário,150.0,1
TRX00377,2025-10-30,CUST466,Álbum Sabrina Carpenter,Música,180.0,4
TRX00378,2025-12-13,CUST172,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX00379,2025-08-30,CUST412,Vinil de Blues Clássico,Música,210.0,1
TRX00380,2025-04-29,CUST360,Camiseta Rick and Morty,Vestuário,60.0,2
TRX00381,2025-03-31,CUST456,Camiseta Rick and Morty,Vestuário,60.0,4
TRX00382,2025-01-15,CUST144,Camiseta Rick and Morty,Vestuário,60.0,2
TRX00383,2025-08-07,CUST217,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX00384,2025-10-30,CUST149,Álbum Sabrina Carpenter,Música,180.0,4
TRX00385,2025-01-20,CUST086,Camiseta Rick and Morty,Vestuário,60.0,2
TRX00386,2025-04-12,CUST297,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX00387,2025-07-24,CUST485,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX00388,2025-03-06,CUST288,Camiseta Rick and Morty,Vestuário,60.0,2
TRX00389,2025-12-12,CUST388,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX00390,2025-08-24,CUST291,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX00391,2025-12-13,CUST407,Moletom BTS Tour,Vestuário,150.0,4
TRX00392,2025-10-14,CUST377,Camiseta Rick and Morty,Vestuário,60.0,2
TRX00393,2025-05-26,CUST425,Vinil de Blues Clássico,Música,210.0,4
TRX00394,2025-05-18,CUST211,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX00395,2025-06-20,CUST457,Moletom BTS Tour,Vestuário,150.0,2
TRX00396,2025-03-15,CUST371,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX00397,2025-09-05,CUST160,Álbum Sabrina Carpenter,Música,180.0,2
TRX00398,2025-04-17,CUST400,Vinil de Blues Clássico,Música,210.0,1
TRX00399,2025-12-06,CUST345,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX00400,2025-07-10,CUST114,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX00401,2025-07-31,CUST043,Vinil de Blues Clássico,Música,210.0,3
TRX00402,2025-08-05,CUST341,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX00403,2025-05-09,CUST153,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX00404,2025-04-12,CUST225,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX00405,2025-05-13,CUST035,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX00406,2025-08-25,CUST022,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX00407,2025-06-03,CUST275,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX00408,2025-09-23,CUST258,Panetone Trufado de Chocolate,Alimentos,85.9,4
TRX00409,2025-05-10,CUST107,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX00410,2025-08-02,CUST185,Moletom BTS Tour,Vestuário,150.0,3
TRX00411,2025-04-13,CUST271,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX00412,2025-11-20,CUST050,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX00413,2025-07-08,CUST097,Camiseta Rick and Morty,Vestuário,60.0,3
TRX00414,2025-07-24,CUST025,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX00415,2025-05-19,CUST062,Camiseta Rick and Morty,Vestuário,60.0,4
TRX00416,2025-11-04,CUST301,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX00417,2025-12-11,CUST037,Camiseta Rick and Morty,Vestuário,60.0,4
TRX00418,2025-06-20,CUST463,Vinil de Blues Clássico,Música,210.0,4
TRX00419,2025-04-01,CUST023,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX00420,2025-08-13,CUST003,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX00421,2025-01-29,CUST364,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX00422,2025-07-14,CUST483,Camiseta Rick and Morty,Vestuário,60.0,1
TRX00423,2025-02-16,CUST498,Vinil de Blues Clássico,Música,210.0,1
TRX00424,2025-10-30,CUST483,Álbum Sabrina Carpenter,Música,180.0,2
TRX00425,2025-06-12,CUST108,Moletom BTS Tour,Vestuário,150.0,1
TRX00426,2025-02-26,CUST023,Moletom BTS Tour,Vestuário,150.0,3
TRX00427,2025-01-01,CUST279,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX00428,2025-12-03,CUST127,Camiseta Rick and Morty,Vestuário,60.0,2
TRX00429,2025-08-17,CUST279,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX00430,2025-05-09,CUST214,Álbum Sabrina Carpenter,Música,180.0,4
TRX00431,2025-04-29,CUST100,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX00432,2025-05-17,CUST261,Panetone Trufado de Chocolate,Alimentos,85.9,4
TRX00433,2025-05-27,CUST180,Moletom BTS Tour,Vestuário,150.0,4
TRX00434,2025-04-19,CUST127,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX00435,2025-01-13,CUST329,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX00436,2025-03-24,CUST183,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX00437,2025-02-06,CUST098,Camiseta Rick and Morty,Vestuário,60.0,4
TRX00438,2025-10-21,CUST230,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX00439,2025-03-29,CUST024,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX00440,2025-03-12,CUST022,Álbum Sabrina Carpenter,Música,180.0,3
TRX00441,2025-02-05,CUST241,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX00442,2025-11-03,CUST382,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX00443,2025-06-17,CUST492,Moletom BTS Tour,Vestuário,150.0,4
TRX00444,2025-10-06,CUST088,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX00445,2025-10-18,CUST486,Camiseta Rick and Morty,Vestuário,60.0,3
TRX00446,2025-06-14,CUST186,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX00447,2025-02-14,CUST324,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX00448,2025-04-01,CUST406,Álbum Sabrina Carpenter,Música,180.0,2
TRX00449,2025-04-21,CUST493,Moletom BTS Tour,Vestuário,150.0,2
TRX00450,2025-05-03,CUST170,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX00451,2025-10-27,CUST201,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX00452,2025-03-19,CUST390,Panetone Trufado de Chocolate,Alimentos,85.9,3
TRX00453,2025-11-04,CUST227,Vinil de Blues Clássico,Música,210.0,1
TRX00454,2025-08-13,CUST155,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX00455,2025-02-24,CUST484,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX00456,2025-03-20,CUST136,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX00457,2025-11-11,CUST138,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX00458,2025-10-02,CUST499,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX00459,2025-08-10,CUST210,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX00460,2026-01-01,CUST102,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX00461,2025-02-05,CUST009,Panetone Trufado de Chocolate,Alimentos,85.9,3
TRX00462,2025-05-27,CUST094,Camiseta Rick and Morty,Vestuário,60.0,1
TRX00463,2025-03-07,CUST122,Camiseta Rick and Morty,Vestuário,60.0,3
TRX00464,2025-02-06,CUST114,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX00465,2025-01-15,CUST210,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX00466,2025-06-13,CUST382,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX00467,2025-04-05,CUST301,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX00468,2025-11-12,CUST262,Vinil de Blues Clássico,Música,210.0,1
TRX00469,2025-11-11,CUST183,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX00470,2025-03-09,CUST278,Moletom BTS Tour,Vestuário,150.0,3
TRX00471,2025-03-21,CUST127,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX00472,2025-06-29,CUST079,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX00473,2025-06-16,CUST379,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX00474,2025-07-06,CUST026,Moletom BTS Tour,Vestuário,150.0,1
TRX00475,2025-01-03,CUST306,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX00476,2025-10-17,CUST172,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX00477,2025-04-05,CUST269,Álbum Sabrina Carpenter,Música,180.0,3
TRX00478,2025-02-16,CUST442,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX00479,2025-11-09,CUST251,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX00480,2025-09-25,CUST160,Álbum Sabrina Carpenter,Música,180.0,3
TRX00481,2025-03-26,CUST216,Álbum Sabrina Carpenter,Música,180.0,3
TRX00482,2025-05-07,CUST416,Moletom BTS Tour,Vestuário,150.0,4
TRX00483,2025-06-04,CUST087,Moletom BTS Tour,Vestuário,150.0,2
TRX00484,2025-07-18,CUST094,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX00485,2025-09-22,CUST497,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX00486,2025-01-16,CUST260,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX00487,2025-09-06,CUST061,Álbum Sabrina Carpenter,Música,180.0,3
TRX00488,2025-08-25,CUST292,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX00489,2025-04-10,CUST345,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX00490,2025-02-27,CUST275,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX00491,2025-05-30,CUST352,Álbum Sabrina Carpenter,Música,180.0,3
TRX00492,2025-12-13,CUST080,Álbum Sabrina Carpenter,Música,180.0,1
TRX00493,2025-07-16,CUST498,Camiseta Rick and Morty,Vestuário,60.0,1
TRX00494,2025-05-15,CUST458,Vinil de Blues Clássico,Música,210.0,4
TRX00495,2025-09-29,CUST201,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX00496,2025-07-05,CUST168,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX00497,2025-04-05,CUST442,Vinil de Blues Clássico,Música,210.0,3
TRX00498,2025-02-06,CUST084,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX00499,2025-01-22,CUST336,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX00500,2026-01-01,CUST293,Moletom BTS Tour,Vestuário,150.0,1
TRX00501,2025-09-29,CUST256,Álbum Sabrina Carpenter,Música,180.0,4
TRX00502,2025-09-13,CUST365,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX00503,2025-12-01,CUST496,Camiseta Rick and Morty,Vestuário,60.0,1
TRX00504,2025-05-02,CUST461,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX00505,2025-02-10,CUST289,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX00506,2025-12-16,CUST269,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX00507,2025-11-07,CUST171,Álbum Sabrina Carpenter,Música,180.0,1
TRX00508,2025-02-17,CUST373,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX00509,2025-08-23,CUST132,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX00510,2025-03-27,CUST299,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX00511,2025-07-30,CUST270,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX00512,2025-05-20,CUST100,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX00513,2025-07-18,CUST123,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX00514,2025-09-17,CUST082,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX00515,2025-02-06,CUST088,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX00516,2025-09-13,CUST341,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX00517,2025-11-15,CUST054,Vinil de Blues Clássico,Música,210.0,4
TRX00518,2025-04-09,CUST051,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX00519,2025-06-25,CUST077,Álbum Sabrina Carpenter,Música,180.0,2
TRX00520,2025-03-10,CUST427,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX00521,2025-02-14,CUST270,Álbum Sabrina Carpenter,Música,180.0,2
TRX00522,2025-12-15,CUST092,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX00523,2025-04-15,CUST097,Vinil de Blues Clássico,Música,210.0,1
TRX00524,2025-02-11,CUST224,Vinil de Blues Clássico,Música,210.0,4
TRX00525,2025-10-20,CUST354,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX00526,2025-12-24,CUST466,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX00527,2025-10-05,CUST082,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX00528,2025-01-01,CUST394,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX00529,2025-02-17,CUST259,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX00530,2025-07-30,CUST375,Vinil de Blues Clássico,Música,210.0,1
TRX00531,2025-10-27,CUST389,Moletom BTS Tour,Vestuário,150.0,3
TRX00532,2025-12-08,CUST067,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX00533,2025-09-05,CUST310,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX00534,2025-06-14,CUST361,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX00535,2025-07-13,CUST364,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX00536,2025-05-19,CUST326,Vinil de Blues Clássico,Música,210.0,4
TRX00537,2025-05-28,CUST256,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX00538,2025-07-07,CUST295,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX00539,2025-06-09,CUST108,Álbum Sabrina Carpenter,Música,180.0,1
TRX00540,2025-04-28,CUST440,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX00541,2025-02-10,CUST414,Álbum Sabrina Carpenter,Música,180.0,1
TRX00542,2025-08-24,CUST083,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX00543,2025-04-16,CUST247,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX00544,2025-10-25,CUST287,Álbum Sabrina Carpenter,Música,180.0,1
TRX00545,2025-10-15,CUST129,Vinil de Blues Clássico,Música,210.0,2
TRX00546,2025-12-07,CUST191,Panetone Trufado de Chocolate,Alimentos,85.9,3
TRX00547,2025-10-18,CUST216,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX00548,2025-04-26,CUST301,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX00549,2025-06-12,CUST396,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX00550,2025-04-19,CUST308,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX00551,2025-02-05,CUST301,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX00552,2025-11-27,CUST264,Álbum Sabrina Carpenter,Música,180.0,3
TRX00553,2025-11-12,CUST048,Álbum Sabrina Carpenter,Música,180.0,4
TRX00554,2025-10-09,CUST229,Vinil de Blues Clássico,Música,210.0,3
TRX00555,2025-06-03,CUST291,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX00556,2025-03-10,CUST444,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX00557,2025-05-11,CUST036,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX00558,2025-02-24,CUST307,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX00559,2025-12-01,CUST358,Moletom BTS Tour,Vestuário,150.0,3
TRX00560,2025-07-07,CUST120,Moletom BTS Tour,Vestuário,150.0,1
TRX00561,2025-06-07,CUST082,Moletom BTS Tour,Vestuário,150.0,2
TRX00562,2025-07-02,CUST332,Vinil de Blues Clássico,Música,210.0,3
TRX00563,2025-12-22,CUST145,Moletom BTS Tour,Vestuário,150.0,1
TRX00564,2025-10-04,CUST137,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX00565,2025-08-20,CUST219,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX00566,2025-09-27,CUST304,Vinil de Blues Clássico,Música,210.0,2
TRX00567,2025-05-04,CUST152,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX00568,2025-10-31,CUST178,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX00569,2025-12-22,CUST049,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX00570,2025-12-16,CUST247,Álbum Sabrina Carpenter,Música,180.0,1
TRX00571,2025-06-01,CUST260,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX00572,2025-09-17,CUST253,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX00573,2025-10-19,CUST096,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX00574,2025-09-07,CUST462,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX00575,2025-10-04,CUST133,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX00576,2025-05-25,CUST250,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX00577,2025-03-16,CUST344,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX00578,2025-11-23,CUST045,Camiseta Rick and Morty,Vestuário,60.0,2
TRX00579,2025-04-27,CUST166,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX00580,2025-10-18,CUST033,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX00581,2025-05-06,CUST498,Camiseta Rick and Morty,Vestuário,60.0,3
TRX00582,2025-01-23,CUST086,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX00583,2025-12-21,CUST438,Álbum Sabrina Carpenter,Música,180.0,1
TRX00584,2025-06-17,CUST271,Camiseta Rick and Morty,Vestuário,60.0,3
TRX00585,2025-11-08,CUST174,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX00586,2025-04-08,CUST334,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX00587,2025-05-04,CUST474,Vinil de Blues Clássico,Música,210.0,4
TRX00588,2025-10-11,CUST256,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX00589,2025-07-06,CUST499,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX00590,2025-02-03,CUST137,Moletom BTS Tour,Vestuário,150.0,3
TRX00591,2025-05-28,CUST224,Vinil de Blues Clássico,Música,210.0,3
TRX00592,2025-10-11,CUST065,Moletom BTS Tour,Vestuário,150.0,4
TRX00593,2025-07-17,CUST244,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX00594,2025-05-25,CUST084,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX00595,2025-10-29,CUST200,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX00596,2025-04-10,CUST337,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX00597,2025-02-04,CUST149,Vinil de Blues Clássico,Música,210.0,4
TRX00598,2025-04-27,CUST314,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX00599,2025-11-20,CUST401,Álbum Sabrina Carpenter,Música,180.0,2
TRX00600,2025-09-08,CUST378,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX00601,2025-04-03,CUST421,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX00602,2025-01-04,CUST005,Álbum Sabrina Carpenter,Música,180.0,1
TRX00603,2025-04-01,CUST191,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX00604,2025-07-12,CUST295,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX00605,2025-07-01,CUST443,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX00606,2025-12-01,CUST309,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX00607,2025-11-22,CUST128,Álbum Sabrina Carpenter,Música,180.0,3
TRX00608,2025-07-13,CUST116,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX00609,2025-01-25,CUST194,Vinil de Blues Clássico,Música,210.0,2
TRX00610,2025-07-08,CUST175,Vinil de Blues Clássico,Música,210.0,3
TRX00611,2025-01-13,CUST317,Panetone Trufado de Chocolate,Alimentos,85.9,3
TRX00612,2025-07-26,CUST408,Camiseta Rick and Morty,Vestuário,60.0,4
TRX00613,2025-12-21,CUST213,Álbum Sabrina Carpenter,Música,180.0,4
TRX00614,2025-06-25,CUST472,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX00615,2025-06-08,CUST390,Moletom BTS Tour,Vestuário,150.0,1
TRX00616,2025-05-02,CUST165,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX00617,2025-02-12,CUST174,Álbum Sabrina Carpenter,Música,180.0,2
TRX00618,2025-08-05,CUST142,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX00619,2025-09-11,CUST243,Álbum Sabrina Carpenter,Música,180.0,1
TRX00620,2025-05-20,CUST194,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX00621,2025-07-22,CUST298,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX00622,2025-05-06,CUST283,Álbum Sabrina Carpenter,Música,180.0,3
TRX00623,2025-10-27,CUST432,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX00624,2025-01-07,CUST402,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX00625,2025-05-23,CUST363,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
